event,det,row,col,a00,a01,a02,a03,a04,a05,a06,a07,a08,a09,a10,a11,a12,a13,a14,a15,a16,a17,a18,a19,a20,a21,a22,a23,a24,a25,a26,a27,a28,a29
3,365,13,47,69,179,203,165,121,90,70,72,70,63,59,53,47,44,40,36,33,32,31,28,26,22,23,21,19,18,21,20,17,17
3,365,13,48,29,55,48,36,26,24,20,18,17,16,14,13,15,14,13,15,14,13,12,15,14,12,12,11,11,13,11,10,11,12
3,370,0,63,10,7,10,10,11,11,11,10,10,9,10,10,9,11,11,12,12,11,13,13,15,16,13,10,12,13,14,12,11,13
3,370,0,64,10,10,13,9,10,8,12,13,10,12,11,17,20,21,32,37,32,32,28,28,27,23,22,20,17,16,14,15,16,14
3,370,0,65,11,15,13,16,16,14,19,24,37,51,47,45,45,37,36,37,30,25,23,22,21,17,18,19,17,16,17,13,15,13
3,370,0,66,39,71,65,65,62,48,41,40,43,45,39,31,25,24,21,21,19,19,19,18,16,16,15,15,15,16,13,12,13,13
3,370,0,67,24,33,30,20,19,16,13,14,11,14,12,11,8,10,11,9,14,13,12,10,11,11,11,10,10,9,9,11,10,11
3,370,0,68,9,9,10,10,10,8,9,9,10,10,9,10,9,11,11,12,9,11,11,11,11,9,10,10,11,8,9,10,11,13
3,384,5,64,12,10,10,7,10,10,12,11,9,11,10,11,10,10,10,8,9,12,12,13,14,15,13,9,13,11,12,13,10,12
3,384,5,65,9,9,11,10,10,13,13,14,11,18,22,20,22,36,44,44,43,38,44,44,43,40,31,26,21,19,18,18,16,17
3,384,5,66,23,39,34,29,48,92,89,75,66,81,98,84,72,84,86,79,69,54,49,43,39,36,33,32,29,26,25,23,22,21
3,384,5,67,77,170,136,90,85,108,102,85,66,58,56,48,42,38,36,33,30,28,26,24,22,22,19,18,18,19,18,17,15,14
3,384,5,68,21,37,33,21,21,16,15,15,12,15,12,14,11,14,13,11,11,12,11,10,11,13,10,11,14,10,11,11,11,11
3,385,6,70,10,9,9,11,9,9,11,10,12,9,12,11,10,9,8,10,11,11,10,11,18,22,19,15,11,10,11,10,12,9
3,385,6,71,9,10,10,10,10,10,10,10,11,13,10,10,11,14,15,29,73,86,63,56,111,145,108,70,51,40,36,33,31,29
3,385,6,71,9,10,10,10,10,10,10,10,11,13,10,10,11,14,15,29,73,86,63,56,111,145,108,70,51,40,36,33,31,29
3,385,6,72,9,9,11,11,11,12,10,24,37,34,36,38,46,45,38,69,156,176,124,87,86,84,70,57,43,40,38,32,32,27
3,385,6,72,9,9,11,11,11,12,10,24,37,34,36,38,46,45,38,69,156,176,124,87,86,84,70,57,43,40,38,32,32,27
3,385,6,73,12,10,10,10,10,12,12,38,60,50,42,32,33,25,23,25,28,29,24,21,20,16,16,17,16,13,14,12,16,13
3,385,6,73,12,10,10,10,10,12,12,38,60,50,42,32,33,25,23,25,28,29,24,21,20,16,16,17,16,13,14,12,16,13
3,385,6,74,11,9,11,11,12,12,10,12,13,12,12,10,12,10,9,9,10,9,10,8,10,9,9,11,9,12,11,9,9,12
3,385,7,71,11,9,9,10,9,8,10,10,11,10,10,13,10,9,10,12,12,9,9,5,8,11,9,9,11,9,10,9,8,11
3,385,7,71,11,9,9,10,9,8,10,10,11,10,10,13,10,9,10,12,12,9,9,5,8,11,9,9,11,9,10,9,8,11
3,385,7,72,21,27,27,34,34,27,24,21,18,16,14,14,15,15,13,13,12,14,12,12,12,13,11,11,11,12,12,11,9,12
3,385,7,72,21,27,27,34,34,27,24,21,18,16,14,14,15,15,13,13,12,14,12,12,12,13,11,11,11,12,12,11,9,12
3,385,7,73,103,167,132,123,100,75,56,46,39,36,32,29,28,25,24,26,21,23,21,21,20,18,18,17,16,14,14,14,15,13
3,385,7,73,103,167,132,123,100,75,56,46,39,36,32,29,28,25,24,26,21,23,21,21,20,18,18,17,16,14,14,14,15,13
3,385,7,74,36,61,46,36,28,21,19,16,15,15,15,15,16,11,14,12,14,12,13,13,13,11,11,9,13,12,10,11,13,11
3,385,7,75,10,12,11,7,11,12,8,9,11,11,11,10,11,10,8,11,11,10,12,8,9,10,8,10,9,9,13,10,8,10
3,387,6,82,8,11,10,10,8,12,8,10,10,8,10,11,12,8,9,13,11,8,11,11,10,8,10,10,10,10,10,9,10,9
3,387,6,83,10,11,11,10,8,10,11,10,10,8,8,9,12,12,14,18,18,27,36,39,41,34,28,21,22,15,14,16,14,16
3,387,6,84,9,11,7,10,14,11,15,17,19,19,26,31,28,28,47,64,70,84,95,91,83,67,48,38,34,30,26,26,24,25
3,387,6,85,11,10,11,10,10,18,35,50,44,36,41,41,33,27,29,27,25,23,25,22,21,19,17,17,18,16,14,14,13,13
3,387,6,86,13,10,12,10,7,11,15,14,14,15,14,11,10,11,11,12,12,13,10,11,11,9,8,10,9,10,9,10,12,10
3,387,7,84,9,11,14,15,16,14,14,12,14,12,9,12,12,11,10,11,9,12,12,11,9,9,8,10,8,10,8,10,10,10
3,387,7,85,20,38,50,49,41,34,27,25,22,19,18,17,14,17,15,15,13,15,15,13,12,14,11,10,10,13,11,11,12,12
3,387,7,86,19,33,36,28,17,18,16,14,16,13,12,11,13,13,12,13,11,14,11,13,12,12,9,12,9,12,13,9,11,11
3,387,7,87,11,12,10,11,10,11,8,10,9,10,8,9,11,12,9,9,11,9,9,12,9,13,11,10,11,10,7,9,10,12
3,388,6,88,12,11,9,11,7,11,10,9,11,10,11,10,7,11,9,10,8,10,9,10,9,14,9,9,9,10,11,12,9,8
3,388,6,89,9,12,9,9,9,12,10,9,10,9,12,13,14,13,16,16,17,20,27,29,27,24,19,19,16,14,15,14,12,11
3,388,6,89,9,12,9,9,9,12,10,9,10,9,12,13,14,13,16,16,17,20,27,29,27,24,19,19,16,14,15,14,12,11
3,388,6,90,11,12,11,11,11,15,18,17,21,31,41,40,45,47,52,47,39,35,39,36,27,24,22,22,20,15,17,16,14,14
3,388,6,90,11,12,11,11,11,15,18,17,21,31,41,40,45,47,52,47,39,35,39,36,27,24,22,22,20,15,17,16,14,14
3,388,6,91,10,10,11,9,11,25,31,29,27,27,29,26,23,19,19,17,13,16,14,14,13,13,11,13,12,13,13,9,12,12
3,388,6,91,10,10,11,9,11,25,31,29,27,27,29,26,23,19,19,17,13,16,14,14,13,13,11,13,12,13,13,9,12,12
3,388,6,92,7,9,10,10,9,9,13,10,14,11,11,8,11,8,10,9,14,9,11,12,10,10,8,11,9,11,7,9,9,10
3,388,7,90,9,10,11,10,11,10,10,11,11,8,10,10,10,10,11,12,9,12,11,9,10,10,12,11,11,10,11,11,10,11
3,388,7,90,9,10,11,10,11,10,10,11,11,8,10,10,10,10,11,12,9,12,11,9,10,10,12,11,11,10,11,11,10,11
3,388,7,91,13,22,32,29,29,25,20,15,16,15,13,14,13,14,13,14,12,12,12,9,9,11,12,12,11,13,13,9,10,11
3,388,7,91,13,22,32,29,29,25,20,15,16,15,13,14,13,14,13,14,12,12,12,9,9,11,12,12,11,13,13,9,10,11
3,388,7,92,22,48,45,38,31,26,19,20,17,19,15,14,14,13,14,14,15,13,12,12,10,11,13,11,12,9,11,12,12,12
3,388,7,93,10,11,12,11,9,11,9,11,10,10,10,11,10,11,8,10,9,11,11,12,11,9,8,11,11,8,9,12,11,12
3,392,8,90,11,13,11,13,13,12,10,11,12,10,11,13,11,9,11,8,12,11,9,10,9,13,10,11,9,10,10,10,8,14
3,392,8,90,11,13,11,13,13,12,10,11,12,10,11,13,11,9,11,8,12,11,9,10,9,13,10,11,9,10,10,10,8,14
3,392,8,91,19,52,59,42,34,28,24,21,17,16,15,14,14,16,14,12,15,11,11,13,14,10,15,10,12,13,10,14,12,12
3,392,8,91,19,52,59,42,34,28,24,21,17,16,15,14,14,16,14,12,15,11,11,13,14,10,15,10,12,13,10,14,12,12
3,392,8,92,14,32,31,23,20,17,17,15,16,12,14,12,10,12,13,13,12,13,9,10,9,11,11,10,14,10,12,10,13,10
3,392,8,93,12,11,11,11,8,10,8,11,11,10,12,11,8,10,11,11,9,8,11,10,11,13,12,9,13,9,11,12,8,11
3,392,9,84,11,19,19,17,13,11,13,12,11,14,9,10,13,9,10,9,11,8,11,13,11,9,10,9,11,12,11,13,11,7
3,392,9,85,31,118,127,86,62,50,39,32,32,27,24,23,22,21,16,16,17,17,17,17,17,14,15,16,15,14,12,14,14,13
3,392,9,86,22,54,55,59,104,96,70,50,40,32,32,26,24,22,22,23,20,18,18,16,17,15,15,13,15,14,15,15,13,13
3,392,9,87,11,11,9,14,29,33,45,52,43,33,24,20,20,14,16,16,17,18,14,15,13,13,14,14,15,13,10,12,12,13
3,392,9,88,11,10,10,9,10,14,43,92,84,58,39,30,27,21,23,19,18,19,17,19,15,16,13,13,16,13,12,15,13,13
3,392,9,89,9,8,11,9,11,18,42,75,67,45,29,28,24,21,20,18,16,16,17,16,16,15,15,16,14,14,11,15,15,14
3,392,9,89,9,8,11,9,11,18,42,75,67,45,29,28,24,21,20,18,16,16,17,16,16,15,15,16,14,14,11,15,15,14
3,392,9,90,10,13,14,14,27,65,75,64,47,35,25,23,20,20,19,17,16,18,16,14,16,12,15,12,13,13,14,14,12,13
3,392,9,90,10,13,14,14,27,65,75,64,47,35,25,23,20,20,19,17,16,18,16,14,16,12,15,12,13,13,14,14,12,13
3,392,9,91,11,20,52,64,58,61,53,43,34,27,25,23,20,18,19,18,17,15,15,14,15,14,14,17,16,13,14,12,12,11
3,392,9,91,11,20,52,64,58,61,53,43,34,27,25,23,20,18,19,18,17,15,15,14,15,14,14,17,16,13,14,12,12,11
3,392,9,92,12,13,24,28,28,20,18,17,15,14,13,15,12,12,11,14,13,12,11,12,14,11,12,13,12,12,10,11,11,11
3,396,4,66,11,16,15,14,18,13,14,15,12,10,11,11,12,11,11,12,10,13,11,10,9,10,11,10,9,10,11,10,11,11
3,396,4,67,28,85,79,58,51,47,37,31,27,23,21,23,18,18,16,16,14,16,14,14,15,13,14,14,12,11,13,13,12,12
3,396,4,68,25,54,49,35,27,23,20,15,16,16,14,14,15,10,14,14,14,12,13,11,12,14,12,12,12,11,11,11,10,10
3,396,4,69,10,11,8,10,10,11,7,13,9,12,11,12,11,11,9,10,10,11,8,12,7,10,10,12,10,9,9,9,10,9
3,396,5,65,8,10,12,9,13,9,11,9,10,10,9,10,10,8,11,10,10,8,8,11,10,13,8,11,10,9,8,11,9,10
3,396,5,66,9,10,10,10,10,12,10,12,12,14,12,16,15,18,21,29,31,25,22,25,28,25,22,18,15,16,14,17,13,14
3,396,5,67,11,8,12,12,7,10,13,21,35,37,33,30,32,34,35,46,43,37,28,31,29,24,21,19,19,15,14,18,15,13
3,396,5,68,9,10,11,8,9,10,12,14,17,16,17,13,13,15,14,15,12,13,10,11,12,14,11,11,11,9,11,10,9,12
3,397,4,68,11,10,10,9,10,11,10,10,8,12,8,11,9,12,10,11,10,13,11,13,13,12,14,11,13,12,12,9,10,10
3,397,4,69,13,16,14,15,18,18,20,27,27,35,39,33,31,34,40,39,36,34,40,46,46,42,35,30,28,23,19,19,17,18
3,397,4,70,24,55,52,57,70,68,76,91,91,88,87,68,60,54,52,46,45,39,36,35,29,29,31,25,25,23,22,19,20,17
3,397,4,71,14,35,30,27,27,23,23,23,24,19,19,18,14,14,13,14,16,13,12,13,14,12,13,11,14,10,12,11,11,12
3,397,4,71,14,35,30,27,27,23,23,23,24,19,19,18,14,14,13,14,16,13,12,13,14,12,13,11,14,10,12,11,11,12
3,397,4,72,11,11,10,11,8,7,11,9,9,9,7,10,8,9,11,12,11,11,9,8,9,13,9,10,10,8,9,12,10,7
3,397,4,72,11,11,10,11,8,7,11,9,9,9,7,10,8,9,11,12,11,11,9,8,9,13,9,10,10,8,9,12,10,7
3,399,4,74,10,11,10,10,10,10,10,11,10,10,8,11,11,12,9,11,11,14,14,18,40,87,78,54,36,27,23,21,20,19
3,399,4,75,15,15,15,16,23,27,27,26,25,26,28,36,46,48,38,36,38,38,41,48,151,357,327,202,130,92,77,64,60,52
3,399,4,76,48,73,60,58,83,88,73,64,56,53,48,48,50,43,37,33,29,28,30,28,33,53,50,36,27,27,24,21,20,17
3,399,4,77,19,29,24,19,22,19,16,15,15,15,14,13,14,12,11,11,12,12,12,11,10,11,12,9,12,11,11,11,8,12
3,400,3,78,11,14,13,13,8,10,11,10,8,10,12,11,10,8,10,9,11,8,10,11,9,11,10,10,13,10,11,10,10,9
3,400,3,79,30,47,36,26,19,16,17,15,12,13,12,13,15,14,13,12,12,12,12,11,11,12,12,13,11,12,12,12,10,10
3,400,3,80,13,15,16,13,11,15,11,13,9,11,10,12,10,11,12,11,10,10,10,9,9,8,8,7,11,11,11,10,10,11
3,400,4,77,11,9,9,11,10,8,11,10,10,10,11,11,8,9,9,11,13,16,18,14,15,11,12,11,11,10,12,10,10,10
3,400,4,78,11,10,10,9,14,12,13,13,10,14,15,21,22,20,19,29,48,94,113,87,66,47,37,30,26,27,26,23,21,21
3,400,4,79,10,11,23,44,57,46,38,36,32,30,34,43,38,34,30,29,38,49,55,42,34,25,24,22,21,17,19,17,17,17
3,400,4,80,11,11,17,19,24,21,17,15,13,15,14,12,12,14,14,11,10,13,11,10,13,12,12,14,9,10,11,9,12,13
3,401,3,80,10,12,12,13,11,8,10,9,11,10,14,13,11,12,14,13,11,12,13,13,15,13,13,12,11,11,11,10,10,9
3,401,3,81,11,13,17,22,31,30,27,26,32,57,119,110,74,55,48,43,44,46,46,48,48,43,34,30,27,25,22,23,19,19
3,401,3,82,32,70,92,97,122,115,93,76,77,89,133,120,82,63,52,47,43,39,36,34,32,31,28,27,23,23,23,23,19,18
3,401,3,83,16,28,28,24,23,20,18,18,15,14,15,13,14,14,12,10,10,14,13,11,11,13,11,9,12,12,11,8,13,10
3,492,3,48,12,11,10,10,11,11,11,7,9,10,8,9,12,12,9,10,10,7,12,18,28,35,28,19,19,15,12,14,11,13
3,492,3,49,11,10,11,11,9,11,10,10,10,10,10,9,9,12,20,38,56,84,135,226,314,300,209,135,100,80,68,61,55,50
3,492,3,50,10,11,10,11,9,10,9,11,9,15,27,49,94,165,267,384,420,415,398,387,345,273,199,154,127,111,100,90,82,76
3,492,3,51,9,10,9,10,10,15,27,58,100,194,333,421,481,490,455,390,306,235,186,155,128,111,101,92,85,77,72,67,64,57
3,492,3,52,10,10,17,52,110,224,378,524,544,501,452,360,280,219,174,143,123,109,98,89,85,79,72,67,63,57,55,52,47,43
3,492,3,53,41,133,233,451,674,755,663,521,385,282,218,178,150,137,121,114,102,95,87,80,76,71,63,59,55,53,49,44,42,39
3,492,3,53,41,133,233,451,674,755,663,521,385,282,218,178,150,137,121,114,102,95,87,80,76,71,63,59,55,53,49,44,42,39
3,492,3,54,169,562,557,449,391,316,229,167,134,114,99,93,83,73,69,65,60,57,52,50,44,45,42,38,35,33,29,27,28,24
3,492,3,54,169,562,557,449,391,316,229,167,134,114,99,93,83,73,69,65,60,57,52,50,44,45,42,38,35,33,29,27,28,24
3,492,3,55,71,231,207,124,78,57,49,44,36,33,31,29,25,26,27,23,22,20,19,19,18,18,15,18,16,16,14,12,15,14
3,492,3,55,71,231,207,124,78,57,49,44,36,33,31,29,25,26,27,23,22,20,19,19,18,18,15,18,16,16,14,12,15,14
3,492,3,56,12,13,12,11,11,10,11,12,10,11,12,10,10,8,9,10,10,7,13,11,11,9,11,12,10,12,8,9,12,10
3,531,2,106,11,11,7,8,11,11,12,11,12,13,12,16,17,14,13,16,16,13,13,14,16,19,16,16,13,11,12,13,10,11
3,531,2,107,34,59,51,36,36,56,68,80,86,81,85,95,114,106,87,74,72,79,84,81,95,105,88,67,53,44,41,35,36,33
3,531,2,107,34,59,51,36,36,56,68,80,86,81,85,95,114,106,87,74,72,79,84,81,95,105,88,67,53,44,41,35,36,33
3,531,2,108,55,101,78,53,46,59,68,77,71,65,60,59,63,61,56,54,60,75,86,83,76,63,50,41,37,32,32,26,27,25
3,531,2,108,55,101,78,53,46,59,68,77,71,65,60,59,63,61,56,54,60,75,86,83,76,63,50,41,37,32,32,26,27,25
3,531,2,109,13,19,24,32,49,66,62,59,51,48,46,43,51,63,69,79,105,123,139,118,89,69,55,43,41,35,34,32,31,29
3,531,2,109,13,19,24,32,49,66,62,59,51,48,46,43,51,63,69,79,105,123,139,118,89,69,55,43,41,35,34,32,31,29
3,531,2,110,35,86,115,131,162,168,132,102,76,62,53,48,45,43,41,39,37,37,34,31,28,27,24,23,21,19,20,18,19,17
3,531,2,111,21,39,42,37,34,26,23,21,17,18,15,14,14,14,14,14,13,13,12,13,12,12,13,11,10,10,11,10,12,11
3,532,2,104,9,10,12,13,12,11,10,12,13,12,11,11,10,11,15,12,14,11,11,14,16,25,28,22,15,14,13,11,13,13
3,532,2,105,41,83,96,91,77,61,53,50,46,41,43,49,52,59,68,71,73,76,77,77,160,348,348,225,142,104,85,73,67,59
3,532,2,106,22,38,42,41,33,29,24,24,21,20,21,22,21,24,23,25,23,25,21,22,32,55,54,38,27,23,22,18,17,20
3,532,2,112,9,10,12,11,7,11,10,10,9,9,8,8,10,11,7,11,8,12,9,10,9,10,11,7,13,11,11,9,10,10
3,532,2,113,9,10,10,8,10,8,12,8,9,11,11,7,11,12,10,11,14,16,19,22,20,23,19,14,14,13,13,12,13,12
3,532,2,114,10,10,11,10,10,10,10,12,12,18,21,18,17,21,30,41,47,65,76,66,57,44,37,29,27,23,22,23,18,17
3,532,2,115,11,11,11,11,15,20,29,42,96,186,173,120,93,81,79,69,59,50,44,39,32,32,31,28,27,25,23,22,19,21
3,532,2,116,17,34,63,77,79,70,63,63,71,90,82,60,46,38,35,30,28,27,24,25,23,21,19,19,19,16,16,16,15,15
3,532,2,117,32,68,76,67,56,44,32,25,25,25,21,19,20,16,16,16,15,16,17,17,13,16,13,15,12,12,11,11,11,11
3,532,2,118,13,15,14,12,11,13,11,12,10,11,9,10,12,10,11,10,9,12,10,11,7,12,10,11,8,10,11,11,12,13
3,536,9,10,12,9,12,9,8,12,13,10,11,9,11,12,7,13,9,8,10,10,11,9,11,10,14,12,13,13,11,10,10,12
3,536,9,11,10,11,9,10,11,12,12,10,10,10,10,11,10,10,11,12,19,32,30,27,38,46,44,34,24,18,17,17,16,16
3,536,9,12,10,10,9,11,12,10,11,8,10,11,9,9,11,12,19,26,49,86,79,54,43,35,29,24,22,21,21,20,17,16
3,536,9,13,11,10,8,11,6,10,9,11,10,10,11,12,10,13,16,16,16,19,19,16,14,17,12,10,13,12,12,10,12,12
3,536,9,14,11,11,9,10,8,11,12,8,9,10,11,8,8,13,11,11,8,10,9,11,10,11,10,11,9,10,10,11,10,12
3,536,10,12,11,11,11,11,9,10,9,10,8,9,10,9,12,10,13,12,11,11,12,10,12,10,8,10,12,10,9,9,11,10
3,536,10,13,10,12,11,8,13,11,18,23,28,26,25,39,45,43,35,25,21,20,16,19,16,19,15,15,15,16,13,12,14,13
3,536,10,14,12,12,11,14,14,39,189,276,236,177,130,107,92,78,65,52,49,45,39,37,37,33,32,29,27,26,25,22,25,20
3,536,10,15,21,38,51,72,67,74,135,161,118,82,60,47,41,36,35,31,30,29,26,24,22,24,21,20,19,19,18,18,17,16
3,536,10,16,70,160,129,97,72,53,46,39,32,29,25,24,26,23,20,20,19,20,18,18,18,19,16,13,16,12,17,14,15,13
3,536,10,17,21,37,33,20,21,16,15,14,14,14,13,12,14,14,12,12,12,9,14,9,11,11,11,13,6,12,11,7,10,13
3,536,10,17,21,37,33,20,21,16,15,14,14,14,13,12,14,14,12,12,12,9,14,9,11,11,11,13,6,12,11,7,10,13
3,536,10,18,10,9,8,9,10,10,11,11,9,10,10,11,10,10,11,11,10,11,10,11,12,11,11,11,10,12,7,11,12,10
3,536,10,18,10,9,8,9,10,10,11,11,9,10,10,11,10,10,11,11,10,11,10,11,12,11,11,11,10,12,7,11,12,10
3,537,10,29,10,12,11,10,11,10,11,9,10,11,10,9,12,12,10,11,10,8,11,8,14,11,10,12,10,10,11,10,11,11
3,537,10,30,11,7,9,11,10,9,9,9,8,9,10,10,12,10,12,10,12,14,11,17,29,34,28,22,17,15,17,16,15,13
3,537,10,31,9,11,9,10,11,11,10,8,11,10,8,10,11,13,15,34,55,47,36,32,29,26,25,20,17,16,17,16,12,13
3,537,10,32,12,10,9,10,11,10,9,11,12,20,41,40,53,57,47,51,55,45,32,27,22,22,20,19,17,18,16,15,16,15
3,537,10,33,10,9,11,12,14,17,20,28,35,57,97,85,65,49,38,32,28,27,24,21,19,19,18,19,16,19,17,14,14,15
3,537,10,34,14,14,16,56,117,102,82,71,59,46,41,35,29,28,24,22,23,22,22,20,19,19,16,17,17,15,15,16,14,12
3,537,10,35,35,72,62,71,97,75,51,40,32,30,26,23,24,20,19,19,18,16,16,17,17,17,16,15,14,15,11,13,13,12
3,537,10,35,35,72,62,71,97,75,51,40,32,30,26,23,24,20,19,19,18,16,16,17,17,17,16,15,14,15,11,13,13,12
3,537,10,36,112,255,196,119,76,59,49,44,37,36,31,32,29,28,23,25,23,22,23,20,18,18,18,17,17,17,16,15,14,14
3,537,10,36,112,255,196,119,76,59,49,44,37,36,31,32,29,28,23,25,23,22,23,20,18,18,18,17,17,17,16,15,14,14
3,537,10,37,20,34,28,19,16,15,15,16,14,13,11,12,13,11,10,11,11,13,12,12,10,10,8,9,11,12,9,10,8,12
3,537,10,37,20,34,28,19,16,15,15,16,14,13,11,12,13,11,10,11,11,13,12,12,10,10,8,9,11,12,9,10,8,12
3,539,12,72,8,10,8,11,12,11,10,11,10,9,12,10,9,9,10,11,8,10,7,10,10,12,11,11,10,10,10,8,9,9
3,539,12,72,8,10,8,11,12,11,10,11,10,9,12,10,9,9,10,11,8,10,7,10,10,12,11,11,10,10,10,8,9,9
3,539,12,73,11,9,11,10,11,9,9,7,10,10,10,9,9,9,12,12,12,16,21,33,45,40,30,24,21,16,15,15,14,15
3,539,12,73,11,9,11,10,11,9,9,7,10,10,10,9,9,9,12,12,12,16,21,33,45,40,30,24,21,16,15,15,14,15
3,539,12,74,11,9,10,9,10,10,10,10,10,12,9,10,11,10,11,19,41,72,68,56,44,34,27,23,20,20,20,19,17,15
3,539,12,75,9,10,11,10,10,10,10,9,9,9,11,10,15,20,36,46,45,41,34,27,20,19,18,15,16,14,16,16,15,15
3,539,12,76,11,7,10,9,9,9,12,11,11,9,9,9,20,24,27,22,15,15,14,16,14,11,11,11,10,10,12,11,11,11
3,539,12,77,10,11,8,10,12,10,10,10,9,11,12,11,11,11,10,11,10,10,8,11,10,9,10,13,12,9,10,12,7,10
3,539,13,74,9,10,8,9,14,11,9,11,8,11,11,9,9,11,10,9,11,10,11,10,11,10,10,10,10,9,12,12,10,11
3,539,13,75,10,10,8,10,9,9,9,11,12,15,19,24,27,23,19,19,16,15,12,14,13,10,13,14,11,12,12,10,14,12
3,539,13,76,10,12,8,10,9,10,13,15,66,148,139,118,95,71,55,46,37,35,30,29,25,25,24,22,22,20,22,18,18,18
3,539,13,77,10,9,10,12,14,25,56,74,88,112,90,62,48,40,34,28,25,24,26,18,20,21,19,18,19,18,19,15,15,16
3,539,13,78,8,12,24,45,56,63,70,65,46,33,26,23,22,18,21,19,17,19,18,18,16,12,15,11,13,14,12,12,12,14
3,539,13,79,21,39,63,76,63,47,36,27,26,22,20,19,19,19,17,15,17,14,15,13,13,17,12,14,16,14,11,13,12,12
3,539,13,80,41,94,85,50,37,28,24,24,20,18,17,18,17,16,14,17,16,15,14,13,13,15,13,12,13,12,13,14,14,14
3,539,13,81,19,47,48,33,25,22,18,17,14,16,15,11,13,12,14,12,13,11,13,11,13,12,12,11,14,11,9,10,11,11
3,539,13,82,10,10,11,11,9,8,10,11,9,10,9,10,12,10,11,11,9,9,10,11,9,9,11,10,11,8,11,10,10,11
